0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
-3.6148796,-1.9676263,-15.07167,-3.3101816,-2.9433508,-3.0581357,-2.182273,-3.1831415,-2.2422123,-1.6415,-3.229464,-4.644156,-3.879601,-1.8134315,-2.18157,-3.8527908,-3.545322,-15.280233,-2.600161,-14.6811905,-3.2902021,-3.7071023,-4.456228,-3.3118029,-1.9921046,-2.3889313,-4.95847,-4.0651436,-2.9162893,-3.3405437,-3.7186534,-1.475171,-2.4958596,26.992943,-3.6015694,-3.1726573,-14.154585,-2.334721,-4.595027,-2.8714132,-1.8848051,-2.7373714,-3.4581745,-3.3935947,-2.4479654,-3.6761181,-2.1440382,-4.0920696,-2.3354259,-5.228129,-3.7886424,-5.192176,-3.1036496,-3.7547781,-3.884531,-2.6444707,-2.7812147,-3.7819648,-3.56678,-2.7032945,-1.4839041,-2.462001,-3.1492271,-4.2092266,-1.8924004,-4.526207,-1.9062505,-3.6442325,-14.013319,-3.1096616,-3.276475,-2.9905105,-2.0804427,-1.7538137,-26.307074,-3.6673727,-1.3638059,-18.307308,-4.396834,-1.7471892,-4.1902514,-3.6092463,-3.465004,-1.1018122,-2.3949287,-1.4085064,-9.3069935,-2.3218775,-2.8068483,-3.1517558,-3.5997655,-1.8732064,-4.049868,-4.038508,-3.509833,-3.6093636,-3.8632317,-1.5264916,-4.080228,-3.2970119,-2.864431,-1.7713842,-3.8141608,-2.458776,-4.01671,-2.6050103,-3.9976954,-1.7905548,-3.3100963,-17.553436,-3.6941166,-3.859459,-4.134753,-28.704811,-2.391963,-4.1300335,-3.0482197,-2.3976674,-3.3534784,-3.9334505
-1.0801153,-0.8320335,-5.054825,-0.98479223,-0.87551993,-1.0634466,-0.45506164,-0.9759401,-0.46082643,-0.62440956,-1.1624075,-3.1177278,-0.8488127,-0.52190226,-0.9537579,-1.256571,-0.7179311,4.982593,-0.8607794,-4.013306,-1.1062984,-1.1681311,-1.3250105,-1.0720545,-0.9269141,-0.9444232,-1.4239446,-1.336144,-0.64421296,-0.9593395,-0.9631028,-0.5213181,-1.7521857,5.4399943,-1.1472948,-1.2014015,-4.1925707,-0.44924563,-1.342686,-0.9134711,-0.7300869,-0.9162721,-1.1155015,-1.0873071,-0.8592072,-1.2443851,-0.80760074,-1.1465535,-0.5677021,-1.563239,-1.0230378,-1.047468,-1.1832387,-1.1247661,-1.3500903,-0.94460404,-0.90984225,-1.2524848,-0.88671386,-0.9472471,-0.45236874,-0.9338504,-0.95171034,-1.289401,-0.8129967,-1.3578959,-0.75907457,-1.1775131,-4.1014595,-1.0759027,-0.85381496,-0.86740774,-0.58324254,-0.6199764,-3.0953128,-0.99350834,-0.82009786,-4.987263,-1.227442,-0.76795983,-1.342907,-1.2066978,-0.9080064,-0.5774791,-0.9615345,-0.4454533,-3.1741614,-1.0191798,-0.7082367,-1.0180019,-1.151232,-0.6750158,-1.3386946,-1.1575162,-1.2393247,-1.1209117,-0.90621614,-0.85896015,-1.3269198,-1.1812581,-0.9209979,-0.63447714,-0.8137914,-0.7299167,-0.9254041,-0.86415446,-1.255588,-0.76571023,-1.1516578,-2.2151952,-1.323211,-1.3579879,-1.4171655,-6.4021454,-0.44302356,-1.2735832,-0.9110619,-0.8052206,-1.1606243,-1.0356168
-0.69051814,-0.4317753,-1.9490571,-0.7097447,-0.4976398,-0.49234545,-0.33837622,-0.61747825,-0.48281592,-0.41545284,-0.67470086,-2.1717596,-0.4870339,-0.22912663,-0.64556587,-0.7130704,-0.4817543,-0.5417706,-0.4360861,-1.1782094,-0.47665277,-0.6627692,-0.77625024,-0.66895497,-0.5553998,-0.5856061,-0.8454027,-0.70602965,-0.37453812,-0.43727762,-0.5642203,-0.2029652,-1.1266932,-0.5230646,-0.73663926,-0.7085787,-1.7057155,-0.26989916,-0.7727403,-0.537397,-0.5070248,-0.6633885,-0.5498302,-0.6638292,-0.56663895,-0.6276888,-0.47673345,-0.72614896,-0.35467362,-0.8593418,-0.6890107,-0.8524309,-0.81571114,-0.5555872,-0.79046005,-0.6054228,-0.71009934,-0.6993196,-0.53566945,-0.7422388,-0.38325077,-0.62335,-0.541167,-0.74197245,-0.5653832,-0.653787,-0.56634265,-0.6669003,-2.883625,-0.7055578,-0.4481709,-0.53672117,-0.244134,-0.28715998,2.8638976,-0.4453617,-0.455561,-2.3699908,-0.6995475,-0.24403946,-0.61645174,-0.6362665,-0.5193635,-0.43916357,-0.4915308,-0.31410128,-2.361776,-0.630635,-0.41006294,-0.75653577,-0.75472033,-0.3158571,-0.63009393,-0.6782761,-0.7396679,-0.5414474,-0.54632294,-0.5153457,-0.7176938,-0.66103244,-0.49768543,-0.43874502,-0.46388847,-0.4809616,-0.48433906,-0.5281069,-0.777289,-0.3671334,-0.6457015,2.9472067,-0.737439,-0.70187193,-0.7768302,-2.5935764,-0.19746062,-0.8334482,-0.5760493,-0.5086542,-0.5991943,-0.55852175
-1.7514229,-1.1854964,-6.4766126,-1.6177081,-1.463858,-1.8303565,-0.74944746,-1.5027387,-0.80473006,-0.8990108,-1.6957443,-4.500366,-1.1442252,-0.657094,-1.564395,-1.7461784,-0.908832,11.653511,-1.4403222,-5.611721,-1.4035158,-1.8203031,-1.9292198,-1.6706657,-1.490067,-1.3392853,-2.0832877,-2.017917,-1.0010881,-1.1466596,-1.5247018,-0.6402315,-3.1326494,1.6174123,-1.9181466,-1.8344977,-5.175161,-0.47609735,-2.0114772,-1.2934543,-1.3307215,-1.6823955,-1.3202765,-1.4828463,-1.2325197,-1.8094754,-1.2295885,-1.7728997,-0.7126656,-2.087007,-1.6567478,-1.6642134,-2.2107906,-1.4930696,-2.0426893,-1.4029396,-1.4033788,-1.7260267,-1.3445392,-1.6816728,-1.2013153,-1.4184663,-1.379405,-2.0400934,-1.6796159,-1.9364965,-1.5432485,-1.958791,-4.965131,-1.5074186,-1.1722238,-1.2632,-0.76209754,-0.9479449,-2.2247465,-1.4863952,-1.3361194,-8.403627,-2.019788,-1.0709615,-1.9781892,-1.7265792,-1.4039512,-1.1336229,-1.3107945,-0.800034,-4.6181684,-1.770525,-0.9016171,-1.53528,-1.8340881,-0.9516957,-1.7533195,-1.6315385,-1.8136714,-1.6839397,-1.3507918,-1.4294267,-1.8145051,-1.6882983,-1.2907054,-1.1804172,-1.0506746,-0.9883089,-1.2818505,-1.1640863,-1.9728093,-0.9638251,-1.7817838,1.8588171,-1.9755454,-2.178857,-2.0904045,-9.556219,-0.56352174,-2.0315452,-1.4467499,-1.2467556,-1.7376459,-1.2418761
-1.1884332,-0.7832391,-4.2046075,-1.159778,-0.90705025,-1.0860329,-0.50504637,-1.0880101,-0.523805,-0.8004303,-1.2169211,-3.4516292,-0.85740864,-0.47474727,-1.0708165,-1.2618024,-0.71465206,5.550849,-0.9293517,-3.243084,-0.9836856,-1.2212057,-1.3701781,-1.1413202,-0.9668232,-1.0370188,-1.4767816,-1.3622252,-0.71412694,-0.8810241,-1.0405526,-0.45122153,-1.9992547,0.8530924,-1.2399731,-1.2247746,-3.5186367,-0.35800782,-1.400109,-0.91941833,-0.88238704,-1.1235315,-1.0523202,-1.1767147,-0.9399005,-1.2433987,-0.8373174,-1.2079253,-0.5539597,-1.5599327,-1.1698807,-1.2561411,-1.4781327,-1.0955849,-1.3738549,-1.0055426,-1.0769427,-1.3077619,-0.92693514,-1.1596272,-0.6776531,-1.036896,-0.9277761,-1.3864431,-1.0087819,-1.3468676,-0.8631095,-1.2532731,-4.215265,-1.1310334,-0.900899,-0.94801414,-0.50715506,-0.6368112,1.0468749,-0.90867347,-0.87887836,-5.5283957,-1.3001468,-0.650204,-1.2940295,-1.1986259,-0.96067667,-0.72488564,-0.9740095,-0.5475247,-3.7027402,-1.2024194,-0.6652174,-1.1014822,-1.2835543,-0.6262845,-1.2383312,-1.1388001,-1.3140944,-1.0804594,-0.9699875,-0.99503887,-1.2657826,-1.2257819,-0.8883131,-0.7156078,-0.7750101,-0.6934765,-0.9000016,-0.87702703,-1.3629508,-0.72794354,-1.1056137,2.1642406,-1.3453662,-1.3780599,-1.416651,-5.524969,-0.4072026,-1.443392,-1.0093719,-0.94984686,-1.182829,-0.96109515
-2.4777944,-1.4794743,-9.033379,-2.3363085,-1.8685365,-2.0603566,-1.2818269,-2.0238461,-1.4400606,-1.0201548,-2.3439176,-6.702109,-1.9823415,-0.8626072,-1.9864006,-2.483504,-1.758935,6.3155155,-1.7459695,-6.6430516,-2.0250003,-2.3713462,-2.799721,-2.2079504,-1.8285768,-1.888101,-3.0632792,-2.6842725,-1.6257253,-1.6947398,-2.1761112,-0.9088594,-3.5764728,2.974745,-2.68645,-2.305893,-6.7663136,-0.73065454,-2.8255613,-1.88996,-1.7266786,-2.12029,-2.2255304,-2.2793946,-2.0186875,-2.4385216,-1.7493923,-2.3713589,-1.2871745,-3.1282787,-2.5039134,-2.6913652,-2.7851548,-2.3753357,-2.8332834,-1.8961574,-2.0877144,-2.3872914,-2.0528402,-2.0834634,-1.2617366,-1.9932392,-1.9057996,-2.6154518,-2.004261,-2.5667639,-1.75669,-2.4580014,-8.368931,-2.282166,-1.8549117,-1.976172,-1.0874372,-1.1782497,-0.74916863,-1.7810516,-1.5606558,-9.721062,-2.5565965,-1.1384144,-2.55805,-2.5012956,-1.7602153,-1.3117472,-1.7699945,-1.1583128,-6.9860806,-2.10038,-1.3059255,-2.303601,-2.545148,-1.1251332,-2.5407808,-2.377808,-2.5661786,-2.214912,-2.2052114,-1.5677428,-2.5651271,-2.5071623,-1.6864735,-1.2336298,-1.6440055,-1.649249,-2.0853386,-1.8164096,-2.7294655,-1.416224,-2.223538,-1.0907317,-2.641631,-2.8302116,-2.805892,-12.763794,-1.0036868,-2.8571525,-1.9473171,-1.6594967,-2.3017974,-2.0910363
-1.3211901,-1.0270772,-6.367516,-1.080869,-0.77790266,-1.3784868,-0.52272236,-1.1583228,-0.5536272,-0.75053823,-1.2875584,-3.5512636,-0.9768412,-0.3814763,-0.9741378,-1.4454651,-0.9442133,6.721988,-1.0193987,-5.221954,-0.96627307,-1.3553673,-1.6180573,-1.1918063,-1.2782254,-1.1326509,-1.6425442,-1.618879,-0.9153733,-1.0530852,-1.1350725,-0.60984826,-1.7008612,7.205507,-1.5444494,-1.2933941,-5.6584234,-0.5560919,-1.4422594,-1.1321291,-0.8271848,-0.94911134,-1.1169274,-1.225519,-0.9788414,-1.4718014,-0.95739317,-1.2753382,-0.5801819,-1.7096514,-1.218409,-1.1210397,-1.166743,-1.1356404,-1.6485283,-1.1863766,-1.0444558,-1.3432724,-0.8787678,-0.90803474,-0.5756538,-1.0452118,-1.148452,-1.4927224,-0.8838081,-1.6444403,-1.1199591,-1.4115875,-4.650603,-1.1917437,-1.0390835,-0.9604301,-0.75534177,-0.741713,-8.440687,-1.2216201,-1.0669715,-5.537764,-1.604104,-0.766446,-1.6226065,-1.4144486,-0.8043625,-0.67237455,-1.2677661,-0.22563383,-3.2134285,-1.1721617,-0.8767545,-0.96907264,-1.2527316,-0.8743564,-1.6483104,-1.3666356,-1.4207747,-1.3517663,-0.9140299,-0.9887582,-1.548401,-1.3154136,-1.1661825,-0.52834725,-0.96475387,-0.6500884,-1.0780417,-0.9219898,-1.3281478,-0.8045957,-1.3225107,-5.0377746,-1.5263172,-1.7424822,-1.7018372,-8.214307,-0.60332555,-1.4427648,-1.070879,-0.9016574,-1.2141056,-1.2732579
-1.737952,-1.0865954,-3.8499537,-1.818237,-1.2753973,-1.1270604,-0.9691076,-1.436313,-1.3118272,-1.0504402,-1.6633089,-3.8749526,-1.3018973,-0.6499522,-1.4921284,-1.7387061,-1.1460795,-6.998378,-1.2438997,-2.0390778,-1.2093579,-1.4810092,-1.851006,-1.8021493,-1.4298368,-1.4776179,-1.9384525,-1.6564753,-0.92266095,-0.98744625,-1.2566009,-0.5238447,-1.7861204,-4.9515977,-1.6646993,-1.7498007,-3.550054,-0.80538094,-1.9294133,-1.2999017,-1.416549,-1.6818583,-1.2032747,-1.4923694,-1.5502439,-1.5352657,-1.1008316,-1.6530178,-1.0450072,-1.9021658,-1.7499566,-2.2977319,-1.8818654,-1.311692,-1.8452125,-1.2720706,-1.7197409,-1.6070688,-1.3821044,-1.7385893,-0.78294563,-1.4350982,-1.2076623,-1.8968086,-1.3780775,-1.642575,-1.3553495,-1.6694868,-6.567422,-1.5915935,-1.0416449,-1.3800774,-0.57238054,-0.7055136,0.56494784,-1.1560133,-1.0734999,-7.193367,-1.7549363,-0.36513975,-1.4940925,-1.3730159,-1.6328943,-1.394784,-0.8763918,-1.0704224,-5.803976,-1.4602568,-0.9146768,-1.6666335,-1.9115459,-0.6958964,-1.3401728,-1.7439027,-1.7986511,-1.1014884,-1.389838,-1.2221956,-1.674968,-1.3992597,-1.1110728,-0.9644492,-1.2733579,-1.2064397,-1.4009435,-1.0763288,-1.9672387,-0.98738503,-1.5138856,9.546839,-1.6908107,-1.6402314,-1.7752874,-7.207413,-0.55424356,-1.9819199,-1.478138,-1.0900238,-1.5274761,-1.2442195
-3.5735834,-2.287278,-8.382206,-3.4656045,-2.9153197,-3.1680048,-1.6175474,-3.3143086,-1.5646979,-2.7920337,-3.6876597,-10.484272,-2.1037076,-1.216136,-3.4687262,-3.9724088,-1.6315999,20.383951,-3.3504114,-6.006985,-2.9989343,-3.495575,-4.120499,-3.600801,-3.3944817,-3.415363,-3.9945416,-3.8508482,-1.827063,-2.0881374,-2.8232942,-1.4070172,-5.730662,-15.05608,-3.6554012,-3.7279263,-7.8249493,-0.6573895,-4.184653,-2.7305293,-2.944273,-3.7805045,-2.8529053,-3.542262,-3.1760564,-3.7552605,-2.6857252,-3.282102,-1.6814126,-4.2621336,-3.5046947,-3.5150678,-5.0165358,-3.353743,-4.335092,-3.078051,-3.4011106,-3.7930279,-2.613527,-3.7463176,-2.381942,-3.13285,-2.6504283,-4.122398,-3.4908638,-3.7611866,-2.4690962,-3.7476528,-10.291709,-3.2935147,-2.081498,-2.818255,-1.0156493,-1.889365,10.871841,-2.562697,-3.0677853,-18.55032,-3.6304483,-2.0072978,-3.736052,-3.3443255,-3.0386515,-2.9735618,-2.8242521,-2.083224,-12.090551,-3.8832288,-1.4376886,-3.1104534,-4.019244,-1.6553241,-3.5368664,-3.1841652,-4.076457,-2.7028875,-2.6311846,-3.5769777,-3.6147237,-3.4779122,-2.3407733,-2.2102456,-1.907071,-1.8544759,-2.3954368,-2.6229196,-4.1452813,-2.4667354,-2.893221,13.291645,-4.029338,-4.038962,-4.2537904,-13.572617,-0.80369174,-4.280592,-3.182893,-2.792457,-3.3623161,-2.242541
-0.65228456,-0.49615428,-2.269827,-0.73559684,-0.48057017,-0.52037907,-0.3299182,-0.66886055,-0.5660912,-0.4907462,-0.71412235,-1.5089095,-0.5840353,0.027155593,-0.7677308,-0.7302592,-0.40759015,-3.4029956,-0.56085074,-0.9704511,-0.42591363,-0.5018579,-0.7498976,-0.6795724,-0.6599407,-0.60211694,-0.7521149,-0.71877766,-0.4223809,-0.34608275,-0.61531687,-0.20078957,-0.8193269,-1.3929176,-0.61800814,-0.701931,-1.7084329,-0.3378584,-0.8046936,-0.48189023,-0.6241075,-0.6026015,-0.4724983,-0.5138604,-0.6465744,-0.63763237,-0.4429155,-0.68705606,-0.40954202,-0.704571,-0.72947985,-0.87797326,-0.70264786,-0.5288389,-0.78690803,-0.61358154,-0.7590429,-0.59731233,-0.4814634,-0.7465991,-0.2660158,-0.6304579,-0.50718355,-0.78849304,-0.6263961,-0.68658674,-0.6384407,-0.6474217,-2.8599653,-0.7563992,-0.27046758,-0.5374362,-0.30704224,-0.25655594,-0.17186666,-0.51147735,-0.3877365,-2.75146,-0.7183518,-0.078504376,-0.6334669,-0.6124509,-0.6395316,-0.5009522,-0.5405818,-0.3964557,-2.0822377,-0.70314384,-0.37636197,-0.71477276,-0.7255174,-0.2610911,-0.476166,-0.74154085,-0.75074965,-0.5042832,-0.47169143,-0.5840776,-0.7201004,-0.4927916,-0.45868725,-0.35443568,-0.54504615,-0.48093152,-0.54641294,-0.2555609,-0.7981109,-0.4078365,-0.6798203,4.1191087,-0.6542197,-0.7902982,-0.66736454,-3.1854424,-0.2249963,-0.7800089,-0.6143788,-0.43213034,-0.7174716,-0.51409155
-1.7347368,-1.0312306,-4.5760717,-1.6986221,-1.1486222,-1.4310353,-0.64316225,-1.5328796,-0.63004065,-0.9863157,-1.8124218,-6.312112,-0.81074107,-0.5113301,-1.5370867,-1.8458016,-1.0634055,8.541565,-1.2637625,-3.2383056,-1.3522015,-1.6710074,-1.9024935,-1.5773385,-1.4649173,-1.3880503,-2.0041137,-1.8101385,-1.0360762,-0.9823035,-1.3923162,-0.54942715,-3.3677201,-1.588687,-1.9455894,-1.7300463,-3.972495,-0.27615416,-1.9269116,-1.3015432,-1.2094026,-1.7498093,-1.5208032,-1.7016515,-1.3915882,-1.6912994,-1.3013216,-1.5768499,-0.6357169,-2.1547694,-1.6595834,-1.6631985,-2.305315,-1.6383398,-2.0528812,-1.4710827,-1.5617152,-1.8109334,-1.3747398,-1.7314141,-1.0967512,-1.6130276,-1.3243572,-1.808203,-1.6291289,-1.6677256,-1.1567649,-1.72627,-5.8236475,-1.6979902,-0.9651536,-1.1582756,-0.5271719,-0.92211014,12.025205,-0.89614314,-1.2500255,-5.8863134,-1.5745714,-0.8067618,-1.5986246,-1.7190902,-1.1332035,-1.1658399,-1.3976874,-0.7452936,-5.604333,-1.7122197,-0.7572357,-1.6946161,-1.8283489,-0.80375564,-1.6990175,-1.487586,-1.9364336,-1.2580066,-1.2173913,-1.5012438,-1.6860867,-1.7192336,-1.1139119,-0.991023,-0.8917326,-1.0180697,-0.8848839,-1.3622357,-1.8515052,-1.042883,-1.4113188,2.3718843,-1.852291,-1.924133,-2.016519,-5.406415,-0.3651498,-2.1400166,-1.448678,-1.385664,-1.4825771,-1.0993915
-3.5819254,-2.2277617,-7.0698357,-3.623985,-2.6337385,-2.33222,-1.9617825,-2.8925223,-2.8412533,-2.3032296,-3.4043078,-7.045549,-2.545599,-1.1667445,-2.9245934,-3.6303937,-2.0399244,-13.020395,-2.8513896,-3.070332,-2.2760153,-2.9022794,-3.8083963,-3.477278,-3.0630364,-3.2327435,-3.7563338,-3.3719563,-1.7944016,-1.697463,-2.488968,-1.1370263,-3.1973104,-16.928818,-3.1213844,-3.5541544,-6.6678023,-1.5366433,-3.8705542,-2.6840553,-3.1999187,-3.5772548,-2.3030758,-3.043567,-3.4374099,-3.260304,-2.3122964,-3.193245,-2.2571154,-3.7665696,-3.6228032,-4.649872,-3.6674318,-2.9205952,-3.844202,-2.3897204,-3.5583053,-3.1175508,-2.492581,-3.3358603,-1.589871,-2.9891539,-2.4439545,-3.8494573,-2.839554,-3.4708297,-2.804387,-3.4818547,-12.118303,-3.1074991,-1.9493233,-2.7231312,-1.0274801,-1.2645156,-2.2419562,-2.121117,-2.386707,-15.742025,-3.4927115,-0.6542412,-2.8176613,-2.623949,-3.14459,-3.272345,-1.9678452,-2.0619795,-11.891718,-3.1006851,-1.8665689,-3.2086205,-3.9270346,-1.3503039,-2.7526622,-3.3087413,-3.7680724,-2.017274,-2.5249312,-2.685388,-3.4138317,-2.8360634,-2.2188735,-2.000308,-2.4547315,-2.3735995,-2.6657228,-2.0147538,-4.0206714,-2.1310935,-2.9532952,23.073181,-3.4571726,-3.180115,-3.5049596,-14.9012985,-1.1136104,-3.9021578,-3.1382418,-2.1402378,-2.9518263,-2.4376328
-1.0266995,-0.6350538,-2.5387406,-1.0635252,-0.8667284,-0.7762366,-0.5175468,-0.9603747,-0.674127,-0.731679,-1.0811405,-3.4134855,-0.81576324,-0.354321,-0.95062923,-1.1411607,-0.71099895,-0.80405784,-0.69338965,-1.4711677,-0.70448685,-1.0178617,-1.1485895,-0.9741648,-0.8967308,-0.94035363,-1.2644434,-1.0520105,-0.6140063,-0.71661574,-0.8713605,-0.36854348,-1.5400728,-2.404929,-1.0655006,-1.0627105,-2.3017817,-0.33125216,-1.1563404,-0.81473404,-0.7659949,-0.975369,-0.8770627,-0.99863905,-0.89605546,-0.9807266,-0.7354095,-1.1364828,-0.5426103,-1.2947598,-1.1372468,-1.186157,-1.255707,-0.9556021,-1.1963508,-0.8378335,-1.0315421,-1.1033344,-0.8809461,-1.0449765,-0.6291717,-0.9458344,-0.7729885,-1.1196766,-0.8678651,-1.0050482,-0.7069528,-1.0116762,-4.1202283,-1.0479956,-0.74397314,-0.8796501,-0.39063007,-0.38206393,5.6961937,-0.69250095,-0.6948763,-3.4223907,-1.013553,-0.40928757,-0.9139324,-1.0004042,-0.790537,-0.68913233,-0.771022,-0.5806421,-3.5331688,-1.0478652,-0.5376555,-1.0911714,-1.2221103,-0.4317049,-0.988093,-0.9847472,-1.125628,-0.9047165,-0.89682686,-0.79118365,-1.148515,-0.9853258,-0.6829659,-0.642907,-0.69663334,-0.6653253,-0.7269381,-0.86369294,-1.1870971,-0.54391253,-0.85166,3.8205006,-1.1233464,-1.0889224,-1.2448514,-3.7773514,-0.33969384,-1.2729849,-0.8771231,-0.80711114,-0.9077696,-0.84490085
-1.2513303,-0.74799836,-5.344842,-1.217993,-1.129195,-1.1064241,-0.71448827,-1.1395367,-0.7060677,-0.68690515,-1.1533835,-2.877911,-1.0955123,-0.6598014,-1.1124063,-1.3266319,-0.9006514,0.6445488,-0.8890728,-4.2542977,-1.0254698,-1.316355,-1.4891498,-1.2347562,-0.69687164,-1.0746148,-1.660809,-1.4430149,-0.9235556,-1.1856086,-1.2603759,-0.4718191,-1.7485008,5.6642303,-1.3025899,-1.1869453,-4.2638073,-0.532838,-1.6356099,-0.9720236,-0.86178446,-1.1696653,-1.0397425,-1.2619067,-0.8644416,-1.2399145,-0.77360547,-1.4141084,-0.68285847,-1.7137728,-1.2775452,-1.5916693,-1.3957932,-1.1762598,-1.3432093,-1.0673025,-1.0562687,-1.4587351,-1.1324024,-1.1873943,-0.6817192,-1.0454352,-0.98696446,-1.5155405,-0.8432342,-1.611818,-0.948774,-1.3626016,-4.7163,-1.1993196,-1.2889009,-1.230022,-0.63547844,-0.6385343,-3.3079584,-1.206705,-0.7265069,-6.849723,-1.565325,-0.67414093,-1.4541533,-1.2815574,-1.1726687,-0.59155923,-1.0326447,-0.4611388,-4.0268826,-1.1940849,-0.74913037,-1.2128274,-1.3631268,-0.6842763,-1.3999295,-1.3212593,-1.340466,-1.2625239,-1.276856,-0.81295776,-1.4100633,-1.4020195,-1.0172837,-0.7820465,-1.0352701,-0.65598786,-1.1901438,-0.9232601,-1.5011129,-0.69197434,-1.2218872,0.80562794,-1.4063845,-1.4152701,-1.5557759,-7.8212996,-0.596346,-1.4733043,-1.0902636,-0.887017,-1.2942489,-1.2989424
-1.3318148,-0.8668276,-3.1599815,-1.3580832,-0.96343225,-0.97921747,-0.64092493,-1.1911129,-0.9051795,-0.87529814,-1.3325403,-3.6260047,-0.90571153,-0.41778436,-1.1771001,-1.4135791,-0.8426685,-0.8629385,-0.96857643,-1.8393813,-0.9282643,-1.1732148,-1.478286,-1.3079298,-1.1883795,-1.2039711,-1.4999092,-1.325785,-0.67491615,-0.7073388,-1.0318367,-0.451073,-1.770477,-3.914798,-1.3249407,-1.3475586,-3.0445178,-0.48453113,-1.4683532,-1.0162141,-1.067878,-1.3482503,-0.9870235,-1.2275908,-1.2253536,-1.2643962,-0.9473591,-1.2355773,-0.7145253,-1.5513974,-1.3198874,-1.5719934,-1.5410397,-1.191551,-1.5407581,-1.0357984,-1.3144107,-1.2858404,-0.9430828,-1.2951249,-0.6394911,-1.1721674,-0.98898256,-1.4056456,-1.0724872,-1.3304281,-1.0392005,-1.314702,-4.8550987,-1.2917688,-0.7898971,-1.0241048,-0.44524902,-0.56948936,2.625989,-0.7943132,-0.9425428,-5.3133025,-1.3378965,-0.41724926,-1.1615305,-1.15043,-1.0795155,-1.0513573,-0.92582303,-0.63742626,-4.525756,-1.2035497,-0.6943087,-1.2937714,-1.4745241,-0.5806837,-1.1833873,-1.2517118,-1.4586611,-0.88984036,-0.93483424,-1.1164197,-1.3448339,-1.1967914,-0.8939141,-0.7037937,-0.8347784,-0.87986386,-0.91762924,-0.8668782,-1.4829099,-0.80011415,-1.1060891,6.4198546,-1.3849385,-1.3083334,-1.449636,-5.1793575,-0.41590348,-1.552283,-1.1697838,-0.93087715,-1.1234596,-0.9651817
-3.2161307,-1.9917686,-7.0785694,-3.2567945,-2.4445086,-2.20517,-1.7540889,-2.617386,-2.4380994,-2.0912395,-3.0515332,-6.6883864,-2.3149602,-1.1306356,-2.7026927,-3.2961698,-1.8102369,-6.891638,-2.579828,-3.400452,-2.150056,-2.7155628,-3.462356,-3.1045032,-2.6321585,-2.834158,-3.4588895,-3.1171665,-1.6345404,-1.6551943,-2.342605,-1.0983192,-3.2213879,-13.983178,-2.9129384,-3.1591344,-6.2477455,-1.2842157,-3.5374188,-2.4011858,-2.794818,-3.2004027,-2.2161655,-2.8556738,-3.0006804,-2.9653363,-2.1171372,-2.919447,-1.991693,-3.5118716,-3.2667487,-4.1427097,-3.4726236,-2.7134283,-3.438623,-2.2357512,-3.1729512,-2.9388888,-2.3539505,-3.0724277,-1.5067377,-2.6611767,-2.1907372,-3.5604372,-2.6499305,-3.197801,-2.4717188,-3.104523,-10.609226,-2.8611207,-1.853131,-2.523914,-0.94881946,-1.2281199,-1.9944088,-2.031457,-2.1393094,-15.066454,-3.2050862,-0.7980772,-2.692793,-2.5095458,-2.8599706,-2.75287,-1.8662522,-1.8952763,-10.638824,-2.846697,-1.624568,-2.9383025,-3.5332289,-1.2551632,-2.5983815,-2.9460163,-3.3514643,-2.0220156,-2.419126,-2.4020193,-3.0565372,-2.739049,-1.9946845,-1.7861514,-2.241067,-2.086183,-2.500939,-1.9128182,-3.659305,-1.8774698,-2.6976762,19.356209,-3.103722,-2.9394455,-3.2315733,-13.697042,-0.99819106,-3.5805664,-2.7876227,-1.9562709,-2.7483225,-2.2708278
